$d$&RBH $r$&RBH $t$&Shenm. $r$&Shenm. $t$&Shrink $r$&Shrink $t$&APH $r$&APH $t$
10&1.0&15.96&1.35&565.55&1.01&1.95&1.01&0.09
20&1.0&221.79&1.51&612.36&1.01&4.01&1.01&0.12
30&1.0&526.7&1.53&625.06&1.01&9.5&1.01&0.15
40&1.0&993.85&1.58&630.42&1.01&18.86&1.01&0.18
50&1.0&1372.71&1.58&640.97&1.01&36.98&1.01&0.22
60&1.0&1771.32&1.57&642.91&1.01&96.25&1.0&0.26
70&1.0&2510.24&1.58&663.83&1.01&156.8&1.0&0.27
80&1.0&4159.73&1.57&653.19&1.01&259.48&1.0&0.29
90&0.0&0.0&1.57&670.26&1.01&439.24&1.0&0.33
100&0.0&0.0&1.57&678.45&1.01&673.86&1.0&0.38
