$n$&RBH $r$&RBH $t$&Shenm. $r$&Shenm. $t$&Shrink $r$&Shrink $t$&APH $r$&APH $t$
1000&1.0&37.9&1.54&5.8&1.09&1.04&1.02&0.02
4000&1.0&209.2&1.5&92.97&1.02&3.72&1.01&0.06
7000&1.0&266.03&1.56&302.46&1.01&6.81&1.01&0.11
10000&1.0&614.47&1.53&798.67&1.01&9.89&1.01&0.15
13000&1.0&909.65&1.54&958.93&1.01&12.85&1.01&0.19
16000&1.0&1146.58&1.55&1525.25&1.0&15.65&1.0&0.23
19000&1.0&1192.01&1.53&2247.41&1.01&17.79&1.0&0.27
22000&1.0&1677.9&1.55&3008.78&1.0&19.1&1.0&0.31
25000&1.0&2400.67&0.0&0.0&1.0&24.96&1.0&0.35
28000&1.0&2797.06&0.0&0.0&1.0&24.59&1.0&0.39
