$n$&RBH $r$&RBH $t$&Shenm. $r$&Shenm. $t$&Shrink $r$&Shrink $t$&APH $r$&APH $t$
1000&6.37&12.4&7.34&5.38&6.52&0.37&6.32&0.02
4000&6.54&58.21&7.33&85.02&6.54&0.86&6.35&0.07
7000&6.75&127.11&7.29&262.29&6.57&1.25&6.35&0.11
10000&6.74&335.94&7.2&541.61&6.5&1.84&6.34&0.16
13000&6.84&509.54&7.19&932.43&6.51&2.31&6.35&0.2
16000&6.89&546.73&7.21&1403.68&6.49&3.17&6.34&0.24
19000&6.86&726.53&7.18&1978.03&6.5&3.49&6.35&0.29
22000&6.96&973.81&7.12&2664.51&6.48&3.97&6.34&0.33
25000&6.93&1637.88&0.0&0.0&6.47&4.61&6.34&0.36
28000&6.94&1774.19&0.0&0.0&6.46&5.26&6.35&0.39
