client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
6,86,,69,69706,69706,0
27,86,,69,69706,69706,0
21,86,,69,69706,69706,0
13,86,,69,69706,69706,0
31,86,,69,69706,69706,0
18,86,,69,69706,69706,0
28,86,,69,69706,69706,0
32,86,,69,69706,69706,0
15,86,,69,69706,69706,0
26,86,,69,69706,69706,0
22,86,,69,69706,69706,0
20,86,,69,69706,69706,0
17,86,,69,69706,69706,0
8,86,,69,69706,69706,0
25,86,,69,69706,69706,0
11,86,,69,69706,69706,0
33,86,,69,69706,69706,0
30,86,,69,69706,69706,0
16,86,,69,69706,69706,0
4,86,,69,69706,69706,0
12,86,,68,69706,69706,0
34,86,,69,69706,69706,0
0,86,,69,69706,69706,0
29,86,,69,69706,69706,0
3,86,,69,69706,69706,0
2,86,,69,69706,69706,0
10,86,,69,69706,69706,0
24,86,,69,69706,69706,0
20,84,,69,69706,69706,0
19,84,,69,69706,69706,0
22,84,,69,69706,69706,0
12,84,,68,69706,69706,0
34,84,,69,69706,69706,0
23,84,,69,69706,69706,0
33,84,,69,69706,69706,0
32,84,,69,69706,69706,0
7,84,,69,69706,69706,0
14,84,,69,69706,69706,0
3,84,,69,69706,69706,0
31,84,,69,69706,69706,0
11,84,,69,69706,69706,0
24,84,,69,69706,69706,0
10,84,,69,69706,69706,0
17,84,,69,69706,69706,0
0,84,,69,69706,69706,0
8,84,,69,69706,69706,0
5,84,,69,69706,69706,0
15,84,,69,69706,69706,0
13,84,,69,69706,69706,0
16,84,,69,69706,69706,0
1,84,,69,69706,69706,0
25,84,,69,69706,69706,0
9,84,,69,69706,69706,0
18,84,,69,69706,69706,0
29,84,,69,69706,69706,0
21,84,,69,69706,69706,0
4,84,,69,69706,69706,0
26,84,,69,69706,69706,0
27,84,,69,69706,69706,0
6,84,,69,69706,69706,0
28,84,,69,69706,69706,0
30,84,,69,69706,69706,0
2,84,,69,69706,69706,0
13,92,,69,69706,69706,0
12,92,,68,69706,69706,0
21,92,,69,69706,69706,0
34,92,,69,69706,69706,0
25,92,,69,69706,69706,0
18,92,,69,69706,69706,0
6,92,,69,69706,69706,0
7,92,,69,69706,69706,0
0,92,,69,69706,69706,0
29,92,,69,69706,69706,0
28,92,,69,69706,69706,0
27,92,,69,69706,69706,0
22,92,,69,69706,69706,0
23,92,,69,69706,69706,0
32,92,,69,69706,69706,0
2,92,,69,69706,69706,0
20,92,,69,69706,69706,0
26,92,,69,69706,69706,0
5,92,,69,69706,69706,0
4,92,,69,69706,69706,0
33,92,,69,69706,69706,0
15,92,,69,69706,69706,0
11,92,,69,69706,69706,0
8,92,,69,69706,69706,0
9,92,,69,69706,69706,0
14,92,,69,69706,69706,0
24,92,,69,69706,69706,0
31,92,,69,69706,69706,0
3,92,,69,69706,69706,0
19,92,,69,69706,69706,0
17,92,,69,69706,69706,0
16,92,,69,69706,69706,0
10,92,,69,69706,69706,0
1,92,,69,69706,69706,0
30,92,,69,69706,69706,0
32,88,,69,69706,69706,0
29,88,,69,69706,69706,0
23,88,,69,69706,69706,0
16,88,,69,69706,69706,0
13,88,,69,69706,69706,0
22,88,,69,69706,69706,0
14,88,,69,69706,69706,0
31,88,,69,69706,69706,0
8,88,,69,69706,69706,0
0,88,,69,69706,69706,0
26,88,,69,69706,69706,0
20,88,,69,69706,69706,0
15,88,,69,69706,69706,0
1,88,,69,69706,69706,0
5,88,,69,69706,69706,0
3,88,,69,69706,69706,0
34,88,,69,69706,69706,0
33,88,,69,69706,69706,0
24,88,,69,69706,69706,0
7,88,,69,69706,69706,0
19,88,,69,69706,69706,0
17,88,,69,69706,69706,0
27,88,,69,69706,69706,0
6,88,,69,69706,69706,0
12,88,,68,69706,69706,0
30,88,,69,69706,69706,0
4,88,,69,69706,69706,0
21,88,,69,69706,69706,0
10,88,,69,69706,69706,0
11,88,,69,69706,69706,0
9,88,,69,69706,69706,0
2,88,,69,69706,69706,0
28,88,,69,69706,69706,0
25,88,,69,69706,69706,0
18,88,,69,69706,69706,0
21,87,,69,69706,69706,0
22,87,,69,69706,69706,0
11,87,,69,69706,69706,0
25,87,,69,69706,69706,0
13,87,,69,69706,69706,0
28,87,,69,69706,69706,0
6,87,,69,69706,69706,0
8,87,,69,69706,69706,0
24,87,,69,69706,69706,0
33,87,,69,69706,69706,0
3,87,,69,69706,69706,0
9,87,,69,69706,69706,0
30,87,,69,69706,69706,0
20,87,,69,69706,69706,0
5,87,,69,69706,69706,0
26,87,,69,69706,69706,0
17,87,,69,69706,69706,0
31,87,,69,69706,69706,0
23,87,,69,69706,69706,0
32,87,,69,69706,69706,0
19,87,,69,69706,69706,0
4,87,,69,69706,69706,0
10,87,,69,69706,69706,0
16,87,,69,69706,69706,0
29,87,,69,69706,69706,0
27,87,,69,69706,69706,0
7,87,,69,69706,69706,0
2,87,,69,69706,69706,0
15,87,,69,69706,69706,0
0,87,,69,69706,69706,0
34,87,,69,69706,69706,0
14,87,,69,69706,69706,0
18,87,,69,69706,69706,0
12,87,,68,69706,69706,0
1,87,,69,69706,69706,0
20,93,,69,69706,69706,0
16,93,,69,69706,69706,0
33,93,,69,69706,69706,0
14,93,,69,69706,69706,0
4,93,,69,69706,69706,0
8,93,,69,69706,69706,0
27,93,,69,69706,69706,0
34,93,,69,69706,69706,0
0,93,,69,69706,69706,0
9,93,,69,69706,69706,0
17,93,,69,69706,69706,0
2,93,,69,69706,69706,0
30,93,,69,69706,69706,0
12,93,,68,69706,69706,0
19,93,,69,69706,69706,0
25,93,,69,69706,69706,0
6,93,,69,69706,69706,0
1,93,,69,69706,69706,0
11,93,,69,69706,69706,0
29,93,,69,69706,69706,0
15,93,,69,69706,69706,0
7,93,,69,69706,69706,0
21,93,,69,69706,69706,0
3,93,,69,69706,69706,0
5,93,,69,69706,69706,0
22,93,,69,69706,69706,0
10,93,,69,69706,69706,0
24,93,,69,69706,69706,0
26,93,,69,69706,69706,0
23,93,,69,69706,69706,0
32,93,,69,69706,69706,0
18,93,,69,69706,69706,0
31,93,,69,69706,69706,0
28,93,,69,69706,69706,0
13,93,,69,69706,69706,0
18,85,,69,69706,69706,0
25,85,,69,69706,69706,0
28,85,,69,69706,69706,0
31,85,,69,69706,69706,0
9,85,,69,69706,69706,0
30,85,,69,69706,69706,0
15,85,,69,69706,69706,0
19,85,,69,69706,69706,0
1,85,,69,69706,69706,0
27,85,,69,69706,69706,0
17,85,,69,69706,69706,0
29,85,,69,69706,69706,0
33,85,,69,69706,69706,0
11,85,,69,69706,69706,0
12,85,,68,69706,69706,0
4,85,,69,69706,69706,0
3,85,,69,69706,69706,0
2,85,,69,69706,69706,0
14,85,,69,69706,69706,0
16,85,,69,69706,69706,0
6,85,,69,69706,69706,0
34,85,,69,69706,69706,0
24,85,,69,69706,69706,0
7,85,,69,69706,69706,0
13,85,,69,69706,69706,0
22,85,,69,69706,69706,0
32,85,,69,69706,69706,0
10,85,,69,69706,69706,0
23,85,,69,69706,69706,0
26,85,,69,69706,69706,0
20,85,,69,69706,69706,0
21,85,,69,69706,69706,0
8,85,,69,69706,69706,0
0,85,,69,69706,69706,0
5,85,,69,69706,69706,0
16,89,,69,69706,69706,0
22,89,,69,69706,69706,0
27,89,,69,69706,69706,0
20,89,,69,69706,69706,0
2,89,,69,69706,69706,0
8,89,,69,69706,69706,0
34,89,,69,69706,69706,0
28,89,,69,69706,69706,0
33,89,,69,69706,69706,0
30,89,,69,69706,69706,0
5,89,,69,69706,69706,0
31,89,,69,69706,69706,0
17,89,,69,69706,69706,0
19,89,,69,69706,69706,0
24,89,,69,69706,69706,0
32,89,,69,69706,69706,0
9,89,,69,69706,69706,0
12,89,,68,69706,69706,0
10,89,,69,69706,69706,0
1,89,,69,69706,69706,0
18,89,,69,69706,69706,0
4,89,,69,69706,69706,0
23,89,,69,69706,69706,0
25,89,,69,69706,69706,0
6,89,,69,69706,69706,0
7,89,,69,69706,69706,0
21,89,,69,69706,69706,0
0,89,,69,69706,69706,0
11,89,,69,69706,69706,0
29,89,,69,69706,69706,0
26,89,,69,69706,69706,0
14,89,,69,69706,69706,0
15,89,,69,69706,69706,0
13,89,,69,69706,69706,0
3,89,,69,69706,69706,0
32,88,,69,69706,69706,0
29,88,,69,69706,69706,0
23,88,,69,69706,69706,0
16,88,,69,69706,69706,0
13,88,,69,69706,69706,0
22,88,,69,69706,69706,0
14,88,,69,69706,69706,0
31,88,,69,69706,69706,0
8,88,,69,69706,69706,0
0,88,,69,69706,69706,0
26,88,,69,69706,69706,0
20,88,,69,69706,69706,0
15,88,,69,69706,69706,0
1,88,,69,69706,69706,0
5,88,,69,69706,69706,0
3,88,,69,69706,69706,0
34,88,,69,69706,69706,0
33,88,,69,69706,69706,0
24,88,,69,69706,69706,0
7,88,,69,69706,69706,0
19,88,,69,69706,69706,0
17,88,,69,69706,69706,0
27,88,,69,69706,69706,0
6,88,,69,69706,69706,0
12,88,,68,69706,69706,0
30,88,,69,69706,69706,0
4,88,,69,69706,69706,0
21,88,,69,69706,69706,0
10,88,,69,69706,69706,0
11,88,,69,69706,69706,0
9,88,,69,69706,69706,0
2,88,,69,69706,69706,0
28,88,,69,69706,69706,0
25,88,,69,69706,69706,0
18,88,,69,69706,69706,0
20,10,,69,69706,69706,0
30,10,,69,69706,69706,0
15,10,,69,69706,69706,0
14,10,,69,69706,69706,0
23,10,,69,69706,69706,0
0,10,,69,69706,69706,0
13,10,,69,69706,69706,0
12,10,,68,69706,69706,0
21,10,,69,69706,69706,0
7,10,,69,69706,69706,0
34,10,,69,69706,69706,0
8,10,,69,69706,69706,0
1,10,,69,69706,69706,0
25,10,,69,69706,69706,0
2,10,,69,69706,69706,0
6,10,,69,69706,69706,0
9,10,,69,69706,69706,0
24,10,,69,69706,69706,0
29,10,,69,69706,69706,0
16,10,,69,69706,69706,0
22,10,,69,69706,69706,0
28,10,,69,69706,69706,0
27,10,,69,69706,69706,0
31,10,,69,69706,69706,0
4,10,,69,69706,69706,0
32,10,,69,69706,69706,0
18,10,,69,69706,69706,0
3,10,,69,69706,69706,0
17,10,,69,69706,69706,0
11,10,,69,69706,69706,0
5,10,,69,69706,69706,0
33,10,,69,69706,69706,0
26,10,,69,69706,69706,0
19,10,,69,69706,69706,0
10,10,,69,69706,69706,0
25,94,,69,69706,69706,0
15,94,,69,69706,69706,0
13,94,,69,69706,69706,0
21,94,,69,69706,69706,0
0,94,,69,69706,69706,0
5,94,,69,69706,69706,0
24,94,,69,69706,69706,0
7,94,,69,69706,69706,0
3,94,,69,69706,69706,0
23,94,,69,69706,69706,0
17,94,,69,69706,69706,0
22,94,,69,69706,69706,0
34,94,,69,69706,69706,0
11,94,,69,69706,69706,0
19,94,,69,69706,69706,0
9,94,,69,69706,69706,0
32,94,,69,69706,69706,0
29,94,,69,69706,69706,0
14,94,,69,69706,69706,0
18,94,,69,69706,69706,0
31,94,,69,69706,69706,0
27,94,,69,69706,69706,0
2,94,,69,69706,69706,0
6,94,,69,69706,69706,0
20,94,,69,69706,69706,0
30,94,,69,69706,69706,0
33,94,,69,69706,69706,0
12,94,,68,69706,69706,0
16,94,,69,69706,69706,0
10,94,,69,69706,69706,0
28,94,,69,69706,69706,0
1,94,,69,69706,69706,0
8,94,,69,69706,69706,0
4,94,,69,69706,69706,0
26,94,,69,69706,69706,0
7,86,,69,69706,69706,0
5,86,,69,69706,69706,0
23,86,,69,69706,69706,0
14,86,,69,69706,69706,0
1,86,,69,69706,69706,0
9,86,,69,69706,69706,0
19,86,,69,69706,69706,0
6,86,,69,69706,69706,0
27,86,,69,69706,69706,0
21,86,,69,69706,69706,0
13,86,,69,69706,69706,0
31,86,,69,69706,69706,0
18,86,,69,69706,69706,0
28,86,,69,69706,69706,0
32,86,,69,69706,69706,0
15,86,,69,69706,69706,0
26,86,,69,69706,69706,0
22,86,,69,69706,69706,0
20,86,,69,69706,69706,0
17,86,,69,69706,69706,0
8,86,,69,69706,69706,0
25,86,,69,69706,69706,0
11,86,,69,69706,69706,0
33,86,,69,69706,69706,0
30,86,,69,69706,69706,0
16,86,,69,69706,69706,0
4,86,,69,69706,69706,0
12,86,,68,69706,69706,0
34,86,,69,69706,69706,0
0,86,,69,69706,69706,0
29,86,,69,69706,69706,0
3,86,,69,69706,69706,0
2,86,,69,69706,69706,0
10,86,,69,69706,69706,0
24,86,,69,69706,69706,0
27,90,,69,69706,69706,0
33,90,,69,69706,69706,0
28,90,,69,69706,69706,0
24,90,,69,69706,69706,0
7,90,,69,69706,69706,0
14,90,,69,69706,69706,0
26,90,,69,69706,69706,0
0,90,,69,69706,69706,0
32,90,,69,69706,69706,0
4,90,,69,69706,69706,0
17,90,,69,69706,69706,0
19,90,,69,69706,69706,0
25,90,,69,69706,69706,0
5,90,,69,69706,69706,0
10,90,,69,69706,69706,0
29,90,,69,69706,69706,0
1,90,,69,69706,69706,0
11,90,,69,69706,69706,0
13,90,,69,69706,69706,0
9,90,,69,69706,69706,0
6,90,,69,69706,69706,0
30,90,,69,69706,69706,0
31,90,,69,69706,69706,0
21,90,,69,69706,69706,0
18,90,,69,69706,69706,0
3,90,,69,69706,69706,0
12,90,,68,69706,69706,0
20,90,,69,69706,69706,0
22,90,,69,69706,69706,0
23,90,,69,69706,69706,0
15,90,,69,69706,69706,0
8,90,,69,69706,69706,0
16,90,,69,69706,69706,0
2,90,,69,69706,69706,0
34,90,,69,69706,69706,0
16,89,,69,69706,69706,0
22,89,,69,69706,69706,0
27,89,,69,69706,69706,0
20,89,,69,69706,69706,0
2,89,,69,69706,69706,0
8,89,,69,69706,69706,0
34,89,,69,69706,69706,0
28,89,,69,69706,69706,0
33,89,,69,69706,69706,0
30,89,,69,69706,69706,0
5,89,,69,69706,69706,0
31,89,,69,69706,69706,0
17,89,,69,69706,69706,0
19,89,,69,69706,69706,0
24,89,,69,69706,69706,0
32,89,,69,69706,69706,0
9,89,,69,69706,69706,0
12,89,,68,69706,69706,0
10,89,,69,69706,69706,0
1,89,,69,69706,69706,0
18,89,,69,69706,69706,0
4,89,,69,69706,69706,0
23,89,,69,69706,69706,0
25,89,,69,69706,69706,0
6,89,,69,69706,69706,0
7,89,,69,69706,69706,0
21,89,,69,69706,69706,0
0,89,,69,69706,69706,0
11,89,,69,69706,69706,0
29,89,,69,69706,69706,0
26,89,,69,69706,69706,0
14,89,,69,69706,69706,0
15,89,,69,69706,69706,0
13,89,,69,69706,69706,0
3,89,,69,69706,69706,0
34,95,,69,69706,69706,0
18,95,,69,69706,69706,0
32,95,,69,69706,69706,0
1,95,,69,69706,69706,0
17,95,,69,69706,69706,0
28,95,,69,69706,69706,0
23,95,,69,69706,69706,0
9,95,,69,69706,69706,0
27,95,,69,69706,69706,0
16,95,,69,69706,69706,0
19,95,,69,69706,69706,0
21,95,,69,69706,69706,0
15,95,,69,69706,69706,0
7,95,,69,69706,69706,0
13,95,,69,69706,69706,0
5,95,,69,69706,69706,0
11,95,,69,69706,69706,0
0,95,,69,69706,69706,0
29,95,,69,69706,69706,0
24,95,,69,69706,69706,0
3,95,,69,69706,69706,0
8,95,,69,69706,69706,0
22,95,,69,69706,69706,0
25,95,,69,69706,69706,0
26,95,,69,69706,69706,0
31,95,,69,69706,69706,0
14,95,,69,69706,69706,0
10,95,,69,69706,69706,0
30,95,,69,69706,69706,0
33,95,,69,69706,69706,0
20,95,,69,69706,69706,0
6,95,,69,69706,69706,0
12,95,,68,69706,69706,0
4,95,,69,69706,69706,0
2,95,,69,69706,69706,0
21,87,,69,69706,69706,0
22,87,,69,69706,69706,0
11,87,,69,69706,69706,0
25,87,,69,69706,69706,0
13,87,,69,69706,69706,0
28,87,,69,69706,69706,0
6,87,,69,69706,69706,0
8,87,,69,69706,69706,0
24,87,,69,69706,69706,0
33,87,,69,69706,69706,0
3,87,,69,69706,69706,0
9,87,,69,69706,69706,0
30,87,,69,69706,69706,0
20,87,,69,69706,69706,0
5,87,,69,69706,69706,0
26,87,,69,69706,69706,0
17,87,,69,69706,69706,0
31,87,,69,69706,69706,0
23,87,,69,69706,69706,0
32,87,,69,69706,69706,0
19,87,,69,69706,69706,0
4,87,,69,69706,69706,0
10,87,,69,69706,69706,0
16,87,,69,69706,69706,0
29,87,,69,69706,69706,0
27,87,,69,69706,69706,0
7,87,,69,69706,69706,0
2,87,,69,69706,69706,0
15,87,,69,69706,69706,0
0,87,,69,69706,69706,0
34,87,,69,69706,69706,0
14,87,,69,69706,69706,0
18,87,,69,69706,69706,0
12,87,,68,69706,69706,0
1,87,,69,69706,69706,0
31,91,,69,69706,69706,0
20,91,,69,69706,69706,0
5,91,,69,69706,69706,0
23,91,,69,69706,69706,0
22,91,,69,69706,69706,0
16,91,,69,69706,69706,0
1,91,,69,69706,69706,0
9,91,,69,69706,69706,0
11,91,,69,69706,69706,0
6,91,,69,69706,69706,0
21,91,,69,69706,69706,0
13,91,,69,69706,69706,0
33,91,,69,69706,69706,0
17,91,,69,69706,69706,0
7,91,,69,69706,69706,0
0,91,,69,69706,69706,0
2,91,,69,69706,69706,0
4,91,,69,69706,69706,0
3,91,,69,69706,69706,0
8,91,,69,69706,69706,0
27,91,,69,69706,69706,0
30,91,,69,69706,69706,0
24,91,,69,69706,69706,0
29,91,,69,69706,69706,0
12,91,,68,69706,69706,0
14,91,,69,69706,69706,0
18,91,,69,69706,69706,0
32,91,,69,69706,69706,0
28,91,,69,69706,69706,0
10,91,,69,69706,69706,0
26,91,,69,69706,69706,0
19,91,,69,69706,69706,0
25,91,,69,69706,69706,0
15,91,,69,69706,69706,0
34,91,,69,69706,69706,0
27,90,,69,69706,69706,0
33,90,,69,69706,69706,0
28,90,,69,69706,69706,0
24,90,,69,69706,69706,0
7,90,,69,69706,69706,0
14,90,,69,69706,69706,0
26,90,,69,69706,69706,0
0,90,,69,69706,69706,0
32,90,,69,69706,69706,0
4,90,,69,69706,69706,0
17,90,,69,69706,69706,0
19,90,,69,69706,69706,0
25,90,,69,69706,69706,0
5,90,,69,69706,69706,0
10,90,,69,69706,69706,0
29,90,,69,69706,69706,0
1,90,,69,69706,69706,0
11,90,,69,69706,69706,0
13,90,,69,69706,69706,0
9,90,,69,69706,69706,0
6,90,,69,69706,69706,0
30,90,,69,69706,69706,0
31,90,,69,69706,69706,0
21,90,,69,69706,69706,0
18,90,,69,69706,69706,0
3,90,,69,69706,69706,0
12,90,,68,69706,69706,0
20,90,,69,69706,69706,0
22,90,,69,69706,69706,0
23,90,,69,69706,69706,0
15,90,,69,69706,69706,0
8,90,,69,69706,69706,0
16,90,,69,69706,69706,0
2,90,,69,69706,69706,0
34,90,,69,69706,69706,0
32,96,,69,69706,69706,0
26,96,,69,69706,69706,0
33,96,,69,69706,69706,0
34,96,,69,69706,69706,0
6,96,,69,69706,69706,0
1,96,,69,69706,69706,0
28,96,,69,69706,69706,0
23,96,,69,69706,69706,0
14,96,,69,69706,69706,0
19,96,,69,69706,69706,0
13,96,,69,69706,69706,0
18,96,,69,69706,69706,0
16,96,,69,69706,69706,0
10,96,,69,69706,69706,0
20,96,,69,69706,69706,0
11,96,,69,69706,69706,0
0,96,,69,69706,69706,0
3,96,,69,69706,69706,0
30,96,,69,69706,69706,0
2,96,,69,69706,69706,0
8,96,,69,69706,69706,0
31,96,,69,69706,69706,0
12,96,,68,69706,69706,0
29,96,,69,69706,69706,0
17,96,,69,69706,69706,0
21,96,,69,69706,69706,0
4,96,,69,69706,69706,0
5,96,,69,69706,69706,0
25,96,,69,69706,69706,0
24,96,,69,69706,69706,0
22,96,,69,69706,69706,0
9,96,,69,69706,69706,0
27,96,,69,69706,69706,0
15,96,,69,69706,69706,0
7,96,,69,69706,69706,0
13,92,,69,69706,69706,0
12,92,,68,69706,69706,0
21,92,,69,69706,69706,0
34,92,,69,69706,69706,0
25,92,,69,69706,69706,0
18,92,,69,69706,69706,0
6,92,,69,69706,69706,0
7,92,,69,69706,69706,0
0,92,,69,69706,69706,0
29,92,,69,69706,69706,0
28,92,,69,69706,69706,0
27,92,,69,69706,69706,0
22,92,,69,69706,69706,0
23,92,,69,69706,69706,0
32,92,,69,69706,69706,0
2,92,,69,69706,69706,0
20,92,,69,69706,69706,0
26,92,,69,69706,69706,0
5,92,,69,69706,69706,0
4,92,,69,69706,69706,0
33,92,,69,69706,69706,0
15,92,,69,69706,69706,0
11,92,,69,69706,69706,0
8,92,,69,69706,69706,0
9,92,,69,69706,69706,0
14,92,,69,69706,69706,0
24,92,,69,69706,69706,0
31,92,,69,69706,69706,0
3,92,,69,69706,69706,0
19,92,,69,69706,69706,0
17,92,,69,69706,69706,0
16,92,,69,69706,69706,0
10,92,,69,69706,69706,0
1,92,,69,69706,69706,0
30,92,,69,69706,69706,0
32,88,,69,69706,69706,0
29,88,,69,69706,69706,0
23,88,,69,69706,69706,0
16,88,,69,69706,69706,0
13,88,,69,69706,69706,0
22,88,,69,69706,69706,0
14,88,,69,69706,69706,0
31,88,,69,69706,69706,0
8,88,,69,69706,69706,0
0,88,,69,69706,69706,0
26,88,,69,69706,69706,0
20,88,,69,69706,69706,0
15,88,,69,69706,69706,0
1,88,,69,69706,69706,0
5,88,,69,69706,69706,0
3,88,,69,69706,69706,0
34,88,,69,69706,69706,0
33,88,,69,69706,69706,0
24,88,,69,69706,69706,0
7,88,,69,69706,69706,0
19,88,,69,69706,69706,0
17,88,,69,69706,69706,0
27,88,,69,69706,69706,0
6,88,,69,69706,69706,0
12,88,,68,69706,69706,0
30,88,,69,69706,69706,0
4,88,,69,69706,69706,0
21,88,,69,69706,69706,0
10,88,,69,69706,69706,0
11,88,,69,69706,69706,0
9,88,,69,69706,69706,0
2,88,,69,69706,69706,0
28,88,,69,69706,69706,0
25,88,,69,69706,69706,0
18,88,,69,69706,69706,0
31,91,,69,69706,69706,0
20,91,,69,69706,69706,0
5,91,,69,69706,69706,0
23,91,,69,69706,69706,0
22,91,,69,69706,69706,0
16,91,,69,69706,69706,0
1,91,,69,69706,69706,0
9,91,,69,69706,69706,0
11,91,,69,69706,69706,0
6,91,,69,69706,69706,0
21,91,,69,69706,69706,0
13,91,,69,69706,69706,0
33,91,,69,69706,69706,0
17,91,,69,69706,69706,0
7,91,,69,69706,69706,0
0,91,,69,69706,69706,0
2,91,,69,69706,69706,0
4,91,,69,69706,69706,0
3,91,,69,69706,69706,0
8,91,,69,69706,69706,0
27,91,,69,69706,69706,0
30,91,,69,69706,69706,0
24,91,,69,69706,69706,0
29,91,,69,69706,69706,0
12,91,,68,69706,69706,0
14,91,,69,69706,69706,0
18,91,,69,69706,69706,0
32,91,,69,69706,69706,0
28,91,,69,69706,69706,0
10,91,,69,69706,69706,0
26,91,,69,69706,69706,0
19,91,,69,69706,69706,0
25,91,,69,69706,69706,0
15,91,,69,69706,69706,0
34,91,,69,69706,69706,0
7,97,,69,69706,69706,0
4,97,,69,69706,69706,0
10,97,,69,69706,69706,0
14,97,,69,69706,69706,0
22,97,,69,69706,69706,0
0,97,,69,69706,69706,0
12,97,,68,69706,69706,0
2,97,,69,69706,69706,0
15,97,,69,69706,69706,0
8,97,,69,69706,69706,0
5,97,,69,69706,69706,0
13,97,,69,69706,69706,0
19,97,,69,69706,69706,0
11,97,,69,69706,69706,0
33,97,,69,69706,69706,0
34,97,,69,69706,69706,0
6,97,,69,69706,69706,0
9,97,,69,69706,69706,0
18,97,,69,69706,69706,0
29,97,,69,69706,69706,0
32,97,,69,69706,69706,0
30,97,,69,69706,69706,0
3,97,,69,69706,69706,0
31,97,,69,69706,69706,0
21,97,,69,69706,69706,0
25,97,,69,69706,69706,0
16,97,,69,69706,69706,0
23,97,,69,69706,69706,0
27,97,,69,69706,69706,0
28,97,,69,69706,69706,0
26,97,,69,69706,69706,0
17,97,,69,69706,69706,0
20,97,,69,69706,69706,0
1,97,,69,69706,69706,0
24,97,,69,69706,69706,0
20,93,,69,69706,69706,0
16,93,,69,69706,69706,0
33,93,,69,69706,69706,0
14,93,,69,69706,69706,0
4,93,,69,69706,69706,0
8,93,,69,69706,69706,0
27,93,,69,69706,69706,0
34,93,,69,69706,69706,0
0,93,,69,69706,69706,0
9,93,,69,69706,69706,0
17,93,,69,69706,69706,0
2,93,,69,69706,69706,0
30,93,,69,69706,69706,0
12,93,,68,69706,69706,0
19,93,,69,69706,69706,0
25,93,,69,69706,69706,0
6,93,,69,69706,69706,0
1,93,,69,69706,69706,0
11,93,,69,69706,69706,0
29,93,,69,69706,69706,0
15,93,,69,69706,69706,0
7,93,,69,69706,69706,0
21,93,,69,69706,69706,0
3,93,,69,69706,69706,0
5,93,,69,69706,69706,0
22,93,,69,69706,69706,0
10,93,,69,69706,69706,0
24,93,,69,69706,69706,0
26,93,,69,69706,69706,0
23,93,,69,69706,69706,0
32,93,,69,69706,69706,0
18,93,,69,69706,69706,0
31,93,,69,69706,69706,0
28,93,,69,69706,69706,0
13,93,,69,69706,69706,0
16,89,,69,69706,69706,0
22,89,,69,69706,69706,0
27,89,,69,69706,69706,0
20,89,,69,69706,69706,0
2,89,,69,69706,69706,0
8,89,,69,69706,69706,0
34,89,,69,69706,69706,0
28,89,,69,69706,69706,0
33,89,,69,69706,69706,0
30,89,,69,69706,69706,0
5,89,,69,69706,69706,0
31,89,,69,69706,69706,0
17,89,,69,69706,69706,0
19,89,,69,69706,69706,0
24,89,,69,69706,69706,0
32,89,,69,69706,69706,0
9,89,,69,69706,69706,0
12,89,,68,69706,69706,0
10,89,,69,69706,69706,0
1,89,,69,69706,69706,0
18,89,,69,69706,69706,0
4,89,,69,69706,69706,0
23,89,,69,69706,69706,0
25,89,,69,69706,69706,0
6,89,,69,69706,69706,0
7,89,,69,69706,69706,0
21,89,,69,69706,69706,0
0,89,,69,69706,69706,0
11,89,,69,69706,69706,0
29,89,,69,69706,69706,0
26,89,,69,69706,69706,0
14,89,,69,69706,69706,0
15,89,,69,69706,69706,0
13,89,,69,69706,69706,0
3,89,,69,69706,69706,0
13,92,,69,69706,69706,0
12,92,,68,69706,69706,0
21,92,,69,69706,69706,0
34,92,,69,69706,69706,0
25,92,,69,69706,69706,0
18,92,,69,69706,69706,0
6,92,,69,69706,69706,0
7,92,,69,69706,69706,0
0,92,,69,69706,69706,0
29,92,,69,69706,69706,0
28,92,,69,69706,69706,0
27,92,,69,69706,69706,0
22,92,,69,69706,69706,0
23,92,,69,69706,69706,0
32,92,,69,69706,69706,0
2,92,,69,69706,69706,0
20,92,,69,69706,69706,0
26,92,,69,69706,69706,0
5,92,,69,69706,69706,0
4,92,,69,69706,69706,0
33,92,,69,69706,69706,0
15,92,,69,69706,69706,0
11,92,,69,69706,69706,0
8,92,,69,69706,69706,0
9,92,,69,69706,69706,0
14,92,,69,69706,69706,0
24,92,,69,69706,69706,0
31,92,,69,69706,69706,0
3,92,,69,69706,69706,0
19,92,,69,69706,69706,0
17,92,,69,69706,69706,0
16,92,,69,69706,69706,0
10,92,,69,69706,69706,0
1,92,,69,69706,69706,0
30,92,,69,69706,69706,0
20,98,,69,69706,69706,0
30,98,,69,69706,69706,0
29,98,,69,69706,69706,0
1,98,,69,69706,69706,0
10,98,,69,69706,69706,0
32,98,,69,69706,69706,0
9,98,,69,69706,69706,0
7,98,,69,69706,69706,0
14,98,,69,69706,69706,0
12,98,,68,69706,69706,0
5,98,,69,69706,69706,0
23,98,,69,69706,69706,0
8,98,,69,69706,69706,0
0,98,,69,69706,69706,0
26,98,,69,69706,69706,0
34,98,,69,69706,69706,0
11,98,,69,69706,69706,0
2,98,,69,69706,69706,0
27,98,,69,69706,69706,0
4,98,,69,69706,69706,0
25,98,,69,69706,69706,0
28,98,,69,69706,69706,0
6,98,,69,69706,69706,0
13,98,,69,69706,69706,0
31,98,,69,69706,69706,0
24,98,,69,69706,69706,0
3,98,,69,69706,69706,0
